arm,panel,section,sampling_steps,recycling,msa_depth,receptor_id,name,label,peptide_from,iptm,iface_plddt,receptor_side,peptide_side,peptide_whole,n_rec_iface,n_pep_iface
heldout_full_draw3,held-out,7.10.6,,,,9F6S,ho_000,cognate,9F6S,0.9227988123893738,89.24434782608695,92.93705882352941,78.78166666666667,78.78166666666667,17,6
heldout_full_draw3,held-out,7.10.6,,,,9F6S,ho_001,decoy,9C66,0.17143185436725616,69.06964285714285,82.02736842105263,41.714444444444446,41.781,19,9
heldout_full_draw3,held-out,7.10.6,,,,9F6S,ho_002,decoy,8VGC,0.30186060070991516,69.99793103448276,82.42949999999999,42.37222222222222,41.545,20,9
heldout_full_draw3,held-out,7.10.6,,,,9F6S,ho_003,decoy,9GRF,0.2836519479751587,69.63000000000001,81.50304347826086,39.28777777777778,38.522999999999996,23,9
heldout_full_draw3,held-out,7.10.6,,,,9F6S,ho_004,scrambled,9F6S,0.9312745928764343,91.81,94.04882352941178,85.46666666666665,85.46666666666665,17,6
heldout_full_draw3,held-out,7.10.6,,,,9F6S,ho_005,scrambled,9F6S,0.8794718384742737,81.42045454545455,85.70375,69.99833333333333,69.99833333333333,16,6
heldout_full_draw3,held-out,7.10.6,,,,8KDX,ho_006,cognate,8KDX,0.3028446435928345,71.36500000000001,83.91866666666667,50.44222222222223,49.795333333333325,15,9
heldout_full_draw3,held-out,7.10.6,,,,8KDX,ho_007,decoy,7E0B,0.17717333137989044,72.7357894736842,84.45846153846153,47.33666666666667,48.15285714285714,13,6
heldout_full_draw3,held-out,7.10.6,,,,8KDX,ho_008,decoy,7OKL,0.26584139466285706,78.74538461538461,87.97999999999999,47.96333333333334,45.69166666666666,10,3
heldout_full_draw3,held-out,7.10.6,,,,8KDX,ho_009,decoy,8HLO,0.5411689877510071,82.26521739130435,89.47133333333333,68.75375,67.7923076923077,15,8
heldout_full_draw3,held-out,7.10.6,,,,8KDX,ho_010,scrambled,8KDX,0.608813464641571,83.12181818181818,91.2665,70.59153846153846,70.15066666666667,20,13
heldout_full_draw3,held-out,7.10.6,,,,8KDX,ho_011,scrambled,8KDX,0.2726380228996277,69.39500000000001,84.10818181818182,51.41222222222222,51.75866666666665,11,9
heldout_full_draw3,held-out,7.10.6,,,,9GRF,ho_012,cognate,9GRF,0.12702429294586182,71.39904761904762,89.37071428571429,35.455714285714286,35.243,14,7
heldout_full_draw3,held-out,7.10.6,,,,9GRF,ho_013,decoy,7S7J,0.07679433375597,71.83821428571429,89.17588235294116,45.043636363636374,48.53304347826086,17,11
heldout_full_draw3,held-out,7.10.6,,,,9GRF,ho_014,decoy,9C66,0.7613532543182373,91.31461538461538,94.96375,85.476,84.26500000000001,8,5
heldout_full_draw3,held-out,7.10.6,,,,9GRF,ho_015,decoy,9F6S,0.25440824031829834,73.02250000000001,87.36071428571428,39.56666666666667,39.56666666666667,14,6
heldout_full_draw3,held-out,7.10.6,,,,9GRF,ho_016,scrambled,9GRF,0.7020485997200012,84.00222222222222,91.48833333333333,69.03000000000002,65.068,12,6
heldout_full_draw3,held-out,7.10.6,,,,9GRF,ho_017,scrambled,9GRF,0.3064040541648865,74.91863636363635,88.39533333333334,46.04,40.488,15,7
heldout_full_draw3,held-out,7.10.6,,,,7S7J,ho_018,cognate,7S7J,0.8514432311058044,89.45054054054054,93.85380952380953,83.67125,82.3408695652174,21,16
heldout_full_draw3,held-out,7.10.6,,,,7S7J,ho_019,decoy,8YTG,0.3303985297679901,76.09086956521739,89.56625,45.29,44.90625,16,7
heldout_full_draw3,held-out,7.10.6,,,,7S7J,ho_020,decoy,7E0B,0.28896671533584595,74.44545454545454,90.00866666666666,41.095714285714294,41.095714285714294,15,7
heldout_full_draw3,held-out,7.10.6,,,,7S7J,ho_021,decoy,8HLO,0.27859026193618774,72.7304,89.115625,43.601111111111116,43.01076923076923,16,9
heldout_full_draw3,held-out,7.10.6,,,,7S7J,ho_022,scrambled,7S7J,0.6761144995689392,78.38695652173915,90.30464285714287,59.84833333333332,60.693478260869554,28,18
heldout_full_draw3,held-out,7.10.6,,,,7S7J,ho_023,scrambled,7S7J,0.6823026537895203,76.5952380952381,87.4426923076923,58.968125,58.9917391304348,26,16
heldout_full_draw3,held-out,7.10.6,,,,8HLO,ho_024,cognate,8HLO,0.8278296589851379,93.13681818181817,96.50357142857142,87.245,84.62153846153845,14,8
heldout_full_draw3,held-out,7.10.6,,,,8HLO,ho_025,decoy,7PVX,0.739845335483551,87.98565217391305,93.07714285714285,80.06555555555555,78.6775,14,9
heldout_full_draw3,held-out,7.10.6,,,,8HLO,ho_026,decoy,8TFU,0.08149769902229309,73.40470588235293,92.5490909090909,38.306666666666665,42.981,11,6
heldout_full_draw3,held-out,7.10.6,,,,8HLO,ho_027,decoy,7JZQ,0.29109621047973633,72.22291666666668,89.12733333333334,44.04888888888888,43.235,15,9
heldout_full_draw3,held-out,7.10.6,,,,8HLO,ho_028,scrambled,8HLO,0.6296105980873108,79.2935,89.73846153846155,59.895714285714284,56.40153846153846,13,7
heldout_full_draw3,held-out,7.10.6,,,,8HLO,ho_029,scrambled,8HLO,0.3260553181171417,74.155,87.185,54.61,55.95846153846152,12,8
heldout_full_draw3,held-out,7.10.6,,,,7OKL,ho_030,cognate,7OKL,0.5489315390586853,93.29733333333333,97.82272727272726,80.85249999999999,80.52,11,4
heldout_full_draw3,held-out,7.10.6,,,,7OKL,ho_031,decoy,7F3S,0.2652036249637604,78.09682926829268,96.50399999999999,49.335625,48.72833333333333,25,16
heldout_full_draw3,held-out,7.10.6,,,,7OKL,ho_032,decoy,7S7J,0.10776197910308838,70.1760606060606,84.81058823529412,54.626875,55.082608695652176,17,16
heldout_full_draw3,held-out,7.10.6,,,,7OKL,ho_033,decoy,8KDX,0.10724031925201416,71.48379310344826,87.24055555555556,45.699999999999996,46.955333333333336,18,11
heldout_full_draw3,held-out,7.10.6,,,,7OKL,ho_034,scrambled,7OKL,0.13503628969192505,78.36619047619048,96.55999999999999,32.88166666666667,32.88166666666667,15,6
heldout_full_draw3,held-out,7.10.6,,,,7OKL,ho_035,scrambled,7OKL,0.5573597550392151,89.98411764705882,96.49727272727273,78.04333333333334,78.04333333333334,11,6
heldout_full_draw3,held-out,7.10.6,,,,8OP0,ho_036,cognate,8OP0,0.10235476493835449,55.88651162790696,69.53862068965516,27.607142857142858,27.607142857142858,29,14
heldout_full_draw3,held-out,7.10.6,,,,8OP0,ho_037,decoy,8YTG,0.2922041416168213,60.83407407407408,67.89500000000001,40.660000000000004,39.68875,20,7
heldout_full_draw3,held-out,7.10.6,,,,8OP0,ho_038,decoy,8VGC,0.5669061541557312,68.11189189189189,72.20925925925926,57.049,57.049,27,10
heldout_full_draw3,held-out,7.10.6,,,,8OP0,ho_039,decoy,7S7J,0.24523712694644928,62.40255813953488,73.2836,47.29,49.09782608695651,25,18
heldout_full_draw3,held-out,7.10.6,,,,8OP0,ho_040,scrambled,8OP0,0.2179621011018753,56.941621621621614,69.55173913043478,36.225,36.225,23,14
heldout_full_draw3,held-out,7.10.6,,,,8OP0,ho_041,scrambled,8OP0,0.22989529371261597,61.732666666666674,77.64666666666668,37.861666666666665,37.61428571428571,18,12
heldout_full_draw3,held-out,7.10.6,,,,7RUP,ho_042,cognate,7RUP,0.605273425579071,65.42068965517241,67.63176470588236,62.288333333333334,61.894375,17,12
heldout_full_draw3,held-out,7.10.6,,,,7RUP,ho_043,decoy,7OKL,0.27001953125,50.67764705882353,55.725,38.564,37.395,12,5
heldout_full_draw3,held-out,7.10.6,,,,7RUP,ho_044,decoy,7JZQ,0.4909542202949524,58.31961538461538,64.29764705882353,47.02777777777778,46.245999999999995,17,9
heldout_full_draw3,held-out,7.10.6,,,,7RUP,ho_045,decoy,7TZK,0.1538432240486145,46.53117647058824,52.33,35.9,35.9,22,12
heldout_full_draw3,held-out,7.10.6,,,,7RUP,ho_046,scrambled,7RUP,0.15940703451633453,45.6208695652174,50.939285714285724,37.34777777777778,37.6375,14,9
heldout_full_draw3,held-out,7.10.6,,,,7RUP,ho_047,scrambled,7RUP,0.18044304847717285,46.06735294117647,53.1595,35.93571428571428,35.785000000000004,20,14
heldout_full_draw3,held-out,7.10.6,,,,8JJV,ho_048,cognate,8JJV,0.3084431290626526,68.85777777777777,80.39612903225807,43.30857142857143,43.30857142857143,31,14
heldout_full_draw3,held-out,7.10.6,,,,8JJV,ho_049,decoy,7F3S,0.12075105309486389,68.53722222222221,83.22756756756756,36.56411764705882,36.39555555555555,37,17
heldout_full_draw3,held-out,7.10.6,,,,8JJV,ho_050,decoy,8TFU,0.2688281536102295,56.160000000000004,65.08,41.29333333333333,41.06400000000001,15,9
heldout_full_draw3,held-out,7.10.6,,,,8JJV,ho_051,decoy,8HLO,0.2751116454601288,70.02885714285715,84.32826086956523,42.62166666666667,42.44230769230769,23,12
heldout_full_draw3,held-out,7.10.6,,,,8JJV,ho_052,scrambled,8JJV,0.1995258331298828,69.58521739130435,84.095625,36.41857142857143,36.41857142857143,32,14
heldout_full_draw3,held-out,7.10.6,,,,8JJV,ho_053,scrambled,8JJV,0.17632833123207092,65.47952380952381,81.48892857142859,33.46071428571428,33.46071428571428,28,14
heldout_full_draw3,held-out,7.10.6,,,,8PEF,ho_054,cognate,8PEF,0.09587473422288895,39.75734693877551,45.7015625,28.568235294117645,28.568235294117645,32,17
heldout_full_draw3,held-out,7.10.6,,,,8PEF,ho_055,decoy,7OKL,0.09661851078271866,35.871249999999996,38.53736842105263,25.74,25.145,19,5
heldout_full_draw3,held-out,7.10.6,,,,8PEF,ho_056,decoy,7UHE,0.33051973581314087,39.91813953488372,43.08806451612903,31.72916666666666,31.72916666666666,31,12
heldout_full_draw3,held-out,7.10.6,,,,8PEF,ho_057,decoy,9GRF,0.11787477135658264,39.750277777777775,42.99576923076923,31.311999999999994,31.311999999999994,26,10
heldout_full_draw3,held-out,7.10.6,,,,8PEF,ho_058,scrambled,8PEF,0.10759705305099487,38.33425531914893,43.54322580645161,28.241875,28.355882352941173,31,16
heldout_full_draw3,held-out,7.10.6,,,,8PEF,ho_059,scrambled,8PEF,0.08217062056064606,38.693200000000004,43.74764705882353,27.9525,28.401764705882353,34,16
heldout_full_draw3,held-out,7.10.6,,,,7E0B,ho_060,cognate,7E0B,0.6973657011985779,67.755625,68.8344,63.902857142857144,63.902857142857144,25,7
heldout_full_draw3,held-out,7.10.6,,,,7E0B,ho_061,decoy,7XV0,0.11218436062335968,39.019090909090906,41.712857142857146,34.30500000000001,34.30500000000001,35,20
heldout_full_draw3,held-out,7.10.6,,,,7E0B,ho_062,decoy,8OP0,0.24972446262836456,38.60163265306122,40.11555555555556,34.409230769230774,34.005,36,13
heldout_full_draw3,held-out,7.10.6,,,,7E0B,ho_063,decoy,8PEF,0.16034266352653503,58.17595744680851,69.52645161290323,36.184375,35.64176470588236,31,16
heldout_full_draw3,held-out,7.10.6,,,,7E0B,ho_064,scrambled,7E0B,0.29041317105293274,60.46066666666666,67.51695652173912,37.27571428571429,37.27571428571429,23,7
heldout_full_draw3,held-out,7.10.6,,,,7E0B,ho_065,scrambled,7E0B,0.36624759435653687,56.96062499999999,61.794399999999996,39.69714285714286,39.69714285714286,25,7
heldout_full_draw3,held-out,7.10.6,,,,7JZQ,ho_066,cognate,7JZQ,0.12520308792591095,45.47216216216216,50.59407407407407,31.642999999999994,31.642999999999994,27,10
heldout_full_draw3,held-out,7.10.6,,,,7JZQ,ho_067,decoy,8JJV,0.1476074606180191,42.398,46.598518518518524,33.673846153846156,33.53142857142858,27,13
heldout_full_draw3,held-out,7.10.6,,,,7JZQ,ho_068,decoy,8HLO,0.15878655016422272,46.26638888888889,50.18130434782608,39.34,39.34,23,13
heldout_full_draw3,held-out,7.10.6,,,,7JZQ,ho_069,decoy,7TZK,0.14598475396633148,41.60975,44.06965517241379,35.124545454545455,34.8575,29,11
heldout_full_draw3,held-out,7.10.6,,,,7JZQ,ho_070,scrambled,7JZQ,0.2775973677635193,40.89352941176471,44.683749999999996,31.796999999999997,31.796999999999997,24,10
heldout_full_draw3,held-out,7.10.6,,,,7JZQ,ho_071,scrambled,7JZQ,0.17204168438911438,48.15577777777777,51.9582857142857,34.846999999999994,34.846999999999994,35,10
heldout_full_draw3,held-out,7.10.6,,,,7F3S,ho_072,cognate,7F3S,0.15011177957057953,55.49588235294119,62.237878787878785,43.135555555555555,43.135555555555555,33,18
heldout_full_draw3,held-out,7.10.6,,,,7F3S,ho_073,decoy,8X8A,0.24266377091407776,56.894905660377354,63.362000000000016,44.32000000000001,44.481052631578955,35,18
heldout_full_draw3,held-out,7.10.6,,,,7F3S,ho_074,decoy,8VGC,0.6616023182868958,73.7784375,77.81227272727273,64.904,64.904,22,10
heldout_full_draw3,held-out,7.10.6,,,,7F3S,ho_075,decoy,7JZQ,0.1818326711654663,50.23107142857144,58.018888888888895,36.213,36.213,18,10
heldout_full_draw3,held-out,7.10.6,,,,7F3S,ho_076,scrambled,7F3S,0.2862621247768402,59.14093023255814,67.49107142857143,43.554,43.84944444444445,28,15
heldout_full_draw3,held-out,7.10.6,,,,7F3S,ho_077,scrambled,7F3S,0.13743501901626587,49.571666666666665,55.31868421052632,35.9225,36.19500000000001,38,16
heldout_full_draw3,held-out,7.10.6,,,,9C66,ho_078,cognate,9C66,0.7234811782836914,49.41318181818181,47.904999999999994,52.0525,52.861000000000004,14,8
heldout_full_draw3,held-out,7.10.6,,,,9C66,ho_079,decoy,7TZK,0.5408850908279419,53.97241379310345,56.41368421052631,49.333999999999996,47.290833333333325,19,10
heldout_full_draw3,held-out,7.10.6,,,,9C66,ho_080,decoy,9GRF,0.2239948809146881,55.78592592592594,64.7861111111111,37.785555555555554,37.099000000000004,18,9
heldout_full_draw3,held-out,7.10.6,,,,9C66,ho_081,decoy,8PEF,0.3764004707336426,52.90558139534884,58.03518518518518,44.249375,43.79294117647059,27,16
heldout_full_draw3,held-out,7.10.6,,,,9C66,ho_082,scrambled,9C66,0.48843657970428467,49.55263157894737,54.98454545454546,42.083749999999995,41.087,11,8
heldout_full_draw3,held-out,7.10.6,,,,9C66,ho_083,scrambled,9C66,0.5884183049201965,54.637,56.690000000000005,50.82428571428572,51.307,13,7
heldout_full_draw3,held-out,7.10.6,,,,8VGC,ho_084,cognate,8VGC,0.8196253776550293,70.15166666666667,77.02699999999999,56.400999999999996,56.400999999999996,20,10
heldout_full_draw3,held-out,7.10.6,,,,8VGC,ho_085,decoy,7E0B,0.33406803011894226,63.173,75.40923076923077,40.44857142857143,40.44857142857143,13,7
heldout_full_draw3,held-out,7.10.6,,,,8VGC,ho_086,decoy,8HLO,0.18141639232635498,63.09357142857143,73.85352941176471,46.46454545454546,48.14153846153847,17,11
heldout_full_draw3,held-out,7.10.6,,,,8VGC,ho_087,decoy,7OKL,0.2563566565513611,68.561875,82.06727272727272,38.85,37.745,11,5
heldout_full_draw3,held-out,7.10.6,,,,8VGC,ho_088,scrambled,8VGC,0.224045068025589,62.2588888888889,73.51941176470588,43.116,43.116,17,10
heldout_full_draw3,held-out,7.10.6,,,,8VGC,ho_089,scrambled,8VGC,0.4923587441444397,62.335200000000015,73.37933333333334,45.769,45.769,15,10
heldout_full_draw3,held-out,7.10.6,,,,7UHE,ho_090,cognate,7UHE,0.8464449048042297,87.0282857142857,90.07434782608694,81.19000000000001,81.19000000000001,23,12
heldout_full_draw3,held-out,7.10.6,,,,7UHE,ho_091,decoy,9C66,0.21154116094112396,70.296875,81.91727272727272,44.73199999999999,44.73199999999999,22,10
heldout_full_draw3,held-out,7.10.6,,,,7UHE,ho_092,decoy,9GRF,0.2337578386068344,67.60459459459459,78.87703703703703,37.169,37.169,27,10
heldout_full_draw3,held-out,7.10.6,,,,7UHE,ho_093,decoy,7JZQ,0.683953046798706,80.60514285714285,87.5804,63.166999999999994,63.166999999999994,25,10
heldout_full_draw3,held-out,7.10.6,,,,7UHE,ho_094,scrambled,7UHE,0.5853931307792664,80.9253846153846,84.02607142857143,73.03272727272727,72.60833333333333,28,11
heldout_full_draw3,held-out,7.10.6,,,,7UHE,ho_095,scrambled,7UHE,0.1416916847229004,67.44536585365854,79.49931034482759,38.315000000000005,38.315000000000005,29,12
heldout_full_draw3,held-out,7.10.6,,,,7PVX,ho_096,cognate,7PVX,0.744469165802002,87.40275862068965,89.42052631578946,83.56899999999999,82.49416666666666,19,10
heldout_full_draw3,held-out,7.10.6,,,,7PVX,ho_097,decoy,7S7J,0.564951479434967,82.57206896551723,86.79764705882354,76.58583333333335,77.61782608695653,17,12
heldout_full_draw3,held-out,7.10.6,,,,7PVX,ho_098,decoy,8OP0,0.6698859333992004,79.86833333333334,82.47785714285715,76.215,72.06642857142857,14,10
heldout_full_draw3,held-out,7.10.6,,,,7PVX,ho_099,decoy,8VGC,0.38530805706977844,65.1216,76.83250000000001,44.30222222222223,44.231,16,9
heldout_full_draw3,held-out,7.10.6,,,,7PVX,ho_100,scrambled,7PVX,0.5043805241584778,75.5092,83.064,64.17699999999999,64.35666666666667,15,10
heldout_full_draw3,held-out,7.10.6,,,,7PVX,ho_101,scrambled,7PVX,0.3436228036880493,70.50464285714285,82.68176470588233,51.68545454545454,52.15,17,11
heldout_full_draw3,held-out,7.10.6,,,,7TZK,ho_102,cognate,7TZK,0.5356721878051758,85.4024,93.54928571428572,75.03363636363638,74.41666666666667,14,11
heldout_full_draw3,held-out,7.10.6,,,,7TZK,ho_103,decoy,7E0B,0.261325478553772,75.14388888888888,85.47666666666667,54.478333333333325,53.25714285714286,12,6
heldout_full_draw3,held-out,7.10.6,,,,7TZK,ho_104,decoy,8X8A,0.1475393921136856,63.08222222222222,81.75368421052632,42.21411764705882,41.9478947368421,19,17
heldout_full_draw3,held-out,7.10.6,,,,7TZK,ho_105,decoy,8KDX,0.22950991988182068,67.22192307692308,79.485625,47.6,49.55999999999999,16,10
heldout_full_draw3,held-out,7.10.6,,,,7TZK,ho_106,scrambled,7TZK,0.6546695828437805,80.36916666666666,90.03750000000001,61.0325,61.75833333333333,16,8
heldout_full_draw3,held-out,7.10.6,,,,7TZK,ho_107,scrambled,7TZK,0.18682949244976044,67.00399999999999,81.50999999999999,45.245,45.464166666666664,15,10
heldout_full_draw3,held-out,7.10.6,,,,8YTG,ho_108,cognate,8YTG,0.9314404726028442,83.16125,83.70882352941176,81.83142857142857,79.90625,17,7
heldout_full_draw3,held-out,7.10.6,,,,8YTG,ho_109,decoy,7JZQ,0.3976767957210541,67.03612903225806,78.51761904761904,42.925000000000004,42.925000000000004,21,10
heldout_full_draw3,held-out,7.10.6,,,,8YTG,ho_110,decoy,7PVX,0.1630495935678482,59.9153125,72.48857142857143,35.91181818181818,36.29333333333333,21,11
heldout_full_draw3,held-out,7.10.6,,,,8YTG,ho_111,decoy,7F3S,0.13143731653690338,56.69714285714286,71.23849999999997,37.30866666666667,41.025000000000006,20,15
heldout_full_draw3,held-out,7.10.6,,,,8YTG,ho_112,scrambled,8YTG,0.2790224254131317,66.28280000000001,79.78235294117647,37.59625,37.59625,17,8
heldout_full_draw3,held-out,7.10.6,,,,8YTG,ho_113,scrambled,8YTG,0.22139215469360352,62.76499999999999,72.725,37.864999999999995,37.864999999999995,20,8
heldout_full_draw3,held-out,7.10.6,,,,8TFU,ho_114,cognate,8TFU,0.8558036088943481,72.05035714285714,74.40299999999999,66.16874999999999,66.872,20,8
heldout_full_draw3,held-out,7.10.6,,,,8TFU,ho_115,decoy,7XV0,0.28180912137031555,67.8236,74.97733333333332,57.093,55.8755,15,10
heldout_full_draw3,held-out,7.10.6,,,,8TFU,ho_116,decoy,8YTG,0.1393592804670334,73.5256,85.71941176470587,47.613749999999996,47.613749999999996,17,8
heldout_full_draw3,held-out,7.10.6,,,,8TFU,ho_117,decoy,7RUP,0.15323522686958313,64.62566666666666,75.75952380952381,38.64666666666667,42.23375,21,9
heldout_full_draw3,held-out,7.10.6,,,,8TFU,ho_118,scrambled,8TFU,0.6603519916534424,75.095625,80.90181818181817,62.322,63.11900000000001,11,5
heldout_full_draw3,held-out,7.10.6,,,,8TFU,ho_119,scrambled,8TFU,0.3785172998905182,66.66624999999999,78.99333333333334,50.81714285714286,52.446000000000005,9,7
heldout_full_draw3,held-out,7.10.6,,,,7XV0,ho_120,cognate,7XV0,0.27842676639556885,69.90282051282054,90.36083333333333,37.17,37.612,24,15
heldout_full_draw3,held-out,7.10.6,,,,7XV0,ho_121,decoy,8X8A,0.1636483520269394,72.39893617021275,92.25275862068965,40.412222222222226,40.18421052631579,29,18
heldout_full_draw3,held-out,7.10.6,,,,7XV0,ho_122,decoy,8HLO,0.10323766618967056,76.9557142857143,95.96578947368421,36.82333333333334,38.931538461538466,19,9
heldout_full_draw3,held-out,7.10.6,,,,7XV0,ho_123,decoy,7RUP,0.11208868771791458,73.19818181818184,96.84400000000001,36.82,36.665625000000006,20,13
heldout_full_draw3,held-out,7.10.6,,,,7XV0,ho_124,scrambled,7XV0,0.540479838848114,79.44900000000001,91.18222222222224,55.080000000000005,54.104499999999994,27,13
heldout_full_draw3,held-out,7.10.6,,,,7XV0,ho_125,scrambled,7XV0,0.1477573961019516,70.59146341463415,90.45807692307692,36.156,35.4545,26,15
heldout_full_draw3,held-out,7.10.6,,,,8X8A,ho_126,cognate,8X8A,0.9070327281951904,84.33628571428572,93.75250000000003,71.78133333333334,68.6978947368421,20,15
heldout_full_draw3,held-out,7.10.6,,,,8X8A,ho_127,decoy,8TFU,0.2667599022388458,68.74038461538461,87.611875,38.54600000000001,38.54600000000001,16,10
heldout_full_draw3,held-out,7.10.6,,,,8X8A,ho_128,decoy,7E0B,0.4898783564567566,73.9635,90.63230769230769,43.00714285714285,43.00714285714285,13,7
heldout_full_draw3,held-out,7.10.6,,,,8X8A,ho_129,decoy,7S7J,0.3064084053039551,71.1921875,85.78722222222223,52.42714285714286,52.57782608695652,18,14
heldout_full_draw3,held-out,7.10.6,,,,8X8A,ho_130,scrambled,8X8A,0.8204408884048462,78.76037037037037,87.92812500000001,65.42545454545456,61.563684210526304,16,11
heldout_full_draw3,held-out,7.10.6,,,,8X8A,ho_131,scrambled,8X8A,0.3644504249095917,63.91361111111112,81.42699999999999,42.02187500000001,41.695263157894736,20,16
