arm,panel,section,sampling_steps,recycling,msa_depth,receptor_id,name,label,peptide_from,iptm,iface_plddt,receptor_side,peptide_side,peptide_whole,n_rec_iface,n_pep_iface
boltz1_reduced,in-training,7.8,,,,1YCR,,cognate,,0.15832701325416565,43.321071428571436,46.495,39.089166666666664,38.53066666666666,16,12
boltz1_reduced,in-training,7.8,,,,1YCR,,decoy,,0.1014072597026825,44.92673469387755,47.148648648648646,38.075833333333335,38.64066666666667,37,12
boltz1_reduced,in-training,7.8,,,,1YCR,,decoy,,0.1008041501045227,41.03607142857144,42.971000000000004,36.198750000000004,35.81583333333334,20,8
boltz1_reduced,in-training,7.8,,,,1YCR,,decoy,,0.11161597073078156,43.26071428571429,45.82545454545455,33.85666666666667,31.238,11,3
boltz1_reduced,in-training,7.8,,,,1YCR,,scrambled,,0.1892329305410385,47.00653846153846,49.57333333333333,41.23125,44.45666666666667,18,8
boltz1_reduced,in-training,7.8,,,,1YCR,,scrambled,,0.13088086247444153,44.595813953488374,44.529375,44.78909090909091,43.147999999999996,32,11
boltz1_reduced,in-training,7.8,,,,1CKA,,cognate,,0.14914599061012268,52.16875,51.90599999999999,52.60666666666666,49.057,5,3
boltz1_reduced,in-training,7.8,,,,1CKA,,decoy,,0.09291345626115799,51.86249999999999,61.39571428571429,38.516,36.086666666666666,7,5
boltz1_reduced,in-training,7.8,,,,1CKA,,decoy,,0.065622478723526,44.68969696969697,45.70115384615384,40.93285714285714,41.109166666666674,26,7
boltz1_reduced,in-training,7.8,,,,1CKA,,decoy,,0.2124904990196228,57.20375,61.364,50.27,48.47545454545455,10,6
boltz1_reduced,in-training,7.8,,,,1CKA,,scrambled,,0.19314761459827423,50.995238095238086,52.19785714285713,48.589999999999996,48.513999999999996,14,7
boltz1_reduced,in-training,7.8,,,,1CKA,,scrambled,,0.18123149871826172,55.63882352941176,60.443000000000005,48.775714285714294,49.462,10,7
boltz1_reduced,in-training,7.8,,,,1BE9,,cognate,,0.31687605381011963,48.19133333333333,51.05916666666667,36.72,34.620000000000005,12,3
boltz1_reduced,in-training,7.8,,,,1BE9,,decoy,,0.093410924077034,40.17514285714285,41.03407407407407,37.276250000000005,38.554,27,8
boltz1_reduced,in-training,7.8,,,,1BE9,,decoy,,0.21627870202064514,41.662142857142854,43.005,38.305,34.794999999999995,10,4
boltz1_reduced,in-training,7.8,,,,1BE9,,decoy,,0.08142579346895218,38.58260869565218,37.824375,40.315714285714286,41.64076923076924,16,7
boltz1_reduced,in-training,7.8,,,,1BE9,,scrambled,,0.15238326787948608,42.706,47.08428571428571,32.49,31.089999999999996,7,3
boltz1_reduced,in-training,7.8,,,,1BE9,,scrambled,,0.19496317207813263,45.771,48.71666666666666,36.934,36.934,15,5
boltz1_reduced,in-training,7.8,,,,1SEM,,cognate,,0.1716979593038559,47.285000000000004,48.46375,45.71333333333333,45.289,8,6
boltz1_reduced,in-training,7.8,,,,1SEM,,decoy,,0.10533967614173889,48.86814814814815,52.064,39.737142857142864,40.14,20,7
boltz1_reduced,in-training,7.8,,,,1SEM,,decoy,,0.13716012239456177,55.93833333333333,61.94916666666668,43.916666666666664,42.864444444444445,12,6
boltz1_reduced,in-training,7.8,,,,1SEM,,decoy,,0.08360422402620316,44.7376923076923,49.262,41.91,41.91,5,8
boltz1_reduced,in-training,7.8,,,,1SEM,,scrambled,,0.1978355497121811,52.73529411764706,54.147000000000006,50.71857142857142,48.463,10,7
boltz1_reduced,in-training,7.8,,,,1SEM,,scrambled,,0.19460737705230713,54.134,57.410000000000004,49.22,43.302,3,2
boltz1_reduced,in-training,7.8,,,,1ELW,,cognate,,0.23192816972732544,48.24735294117647,50.00576923076923,42.5325,42.5325,26,8
boltz1_reduced,in-training,7.8,,,,1ELW,,decoy,,0.17338132858276367,45.94294117647058,48.65559999999999,38.407777777777774,38.322,25,9
