arm,panel,section,sampling_steps,recycling,msa_depth,receptor_id,name,label,peptide_from,iptm,iface_plddt,receptor_side,peptide_side,peptide_whole,n_rec_iface,n_pep_iface
boltz1_full_gpu,in-training,2.6,,,,1YCR,pair_000,cognate,1YCR,0.8694340586662292,86.68878787878789,90.3147619047619,80.34333333333332,81.45866666666667,21,12
boltz1_full_gpu,in-training,2.6,,,,1YCR,pair_001,decoy,8KDX,0.29764431715011597,64.63488888888888,76.33500000000001,41.23466666666666,41.23466666666666,30,15
boltz1_full_gpu,in-training,2.6,,,,1YCR,pair_002,decoy,6YOO,0.23271715641021729,68.60718750000001,82.62285714285714,41.85,42.24916666666667,21,11
boltz1_full_gpu,in-training,2.6,,,,1YCR,pair_003,decoy,1BE9,0.3671919107437134,77.8364,87.10300000000001,40.77,40.77,20,5
boltz1_full_gpu,in-training,2.6,,,,1YCR,pair_004,scrambled,1YCR,0.5437650680541992,78.01333333333335,86.95315789473685,62.57181818181819,64.25666666666667,19,11
boltz1_full_gpu,in-training,2.6,,,,1YCR,pair_005,scrambled,1YCR,0.8614705204963684,84.27384615384615,84.66666666666667,83.73818181818181,83.72599999999998,15,11
boltz1_full_gpu,in-training,2.6,,,,1CKA,pair_006,cognate,1CKA,0.9157257676124573,95.82409090909094,97.81076923076922,92.95444444444445,92.72,13,9
boltz1_full_gpu,in-training,2.6,,,,1CKA,pair_007,decoy,9F6S,0.7242714166641235,86.70066666666668,93.88700000000001,72.328,72.91333333333334,10,5
boltz1_full_gpu,in-training,2.6,,,,1CKA,pair_008,decoy,6YOO,0.08146297186613083,71.61962962962963,89.98750000000001,44.902727272727276,45.11916666666667,16,11
boltz1_full_gpu,in-training,2.6,,,,1CKA,pair_009,decoy,4LN2,0.43359312415122986,75.01375,87.39,54.38666666666667,53.35909090909092,15,9
boltz1_full_gpu,in-training,2.6,,,,1CKA,pair_010,scrambled,1CKA,0.9120156168937683,95.27041666666666,97.66,90.49125,90.591,16,8
boltz1_full_gpu,in-training,2.6,,,,1CKA,pair_011,scrambled,1CKA,0.70878666639328,85.52157894736844,93.02083333333333,72.66571428571429,73.235,12,7
boltz1_full_gpu,in-training,2.6,,,,1BE9,pair_012,cognate,1BE9,0.9875786900520325,97.83227272727272,98.2,96.58200000000001,96.58200000000001,17,5
boltz1_full_gpu,in-training,2.6,,,,1BE9,pair_013,decoy,1SEM,0.341596394777298,61.674642857142864,68.72200000000001,44.05625,43.48299999999999,20,8
boltz1_full_gpu,in-training,2.6,,,,1BE9,pair_014,decoy,1TP5,0.9654296040534973,97.0613043478261,98.32411764705883,93.48333333333333,93.48333333333333,17,6
boltz1_full_gpu,in-training,2.6,,,,1BE9,pair_015,decoy,8HLO,0.19970743358135223,69.36575,82.15107142857143,39.533333333333324,39.879999999999995,28,12
boltz1_full_gpu,in-training,2.6,,,,1BE9,pair_016,scrambled,1BE9,0.44940534234046936,83.03086956521739,94.36666666666667,42.222,42.222,18,5
boltz1_full_gpu,in-training,2.6,,,,1BE9,pair_017,scrambled,1BE9,0.644977867603302,89.65684210526315,95.97,71.97999999999999,71.97999999999999,14,5
boltz1_full_gpu,in-training,2.6,,,,1SEM,pair_018,cognate,1SEM,0.8972823023796082,97.13999999999999,98.59727272727272,95.13625,91.906,11,8
boltz1_full_gpu,in-training,2.6,,,,1SEM,pair_019,decoy,1ELW,0.08037351071834564,73.83368421052631,89.88153846153844,39.06333333333333,38.14875,13,6
