arm,panel,section,sampling_steps,recycling,msa_depth,receptor_id,name,label,peptide_from,iptm,iface_plddt,receptor_side,peptide_side,peptide_whole,n_rec_iface,n_pep_iface
chai1_full,in-training,2.9,,,,1YCR,pair_001,decoy,,,70.56602506637573,78.76450010446402,,,,
chai1_full,in-training,2.9,,,,1YCR,pair_002,decoy,,,80.37193035257273,87.73559913635253,,,,
chai1_full,in-training,2.9,,,,1YCR,pair_003,decoy,,,76.74124946594239,85.69073257446288,,,,
chai1_full,in-training,2.9,,,,1YCR,pair_004,scrambled,,,73.53403152958039,84.95884102269223,,,,
chai1_full,in-training,2.9,,,,1YCR,pair_005,scrambled,,,88.54213645241477,88.3420836130778,,,,
chai1_full,in-training,2.9,,,,1CKA,pair_006,cognate,,,98.71350129445393,98.93606821695964,,,,
chai1_full,in-training,2.9,,,,1CKA,pair_011,scrambled,,,98.33121088931435,98.64536424116655,,,,
chai1_full,in-training,2.9,,,,1BE9,pair_012,cognate,,,98.80823807489304,98.90443754196167,,,,
chai1_full,in-training,2.9,,,,1BE9,pair_016,scrambled,,,93.70833333333333,97.4042501449585,,,,
chai1_full,in-training,2.9,,,,1BE9,pair_017,scrambled,,,92.97963152433697,97.47828565325055,,,,
chai1_full,in-training,2.9,,,,1SEM,pair_018,cognate,,,96.93038141159784,98.41358311971028,,,,
chai1_full,in-training,2.9,,,,1CKA,pair_010,scrambled,,,98.38800008673417,98.59169241098257,,,,
chai1_full,in-training,2.9,,,,1SEM,pair_022,scrambled,,,90.5781494140625,93.71776874248798,,,,
chai1_full,in-training,2.9,,,,1SEM,pair_023,scrambled,,,96.36105600992839,97.64154607599431,,,,
chai1_full,in-training,2.9,,,,1ELW,pair_024,cognate,,,97.90938480083759,98.85016674465604,,,,
chai1_full,in-training,2.9,,,,1ELW,pair_028,scrambled,,,96.65108001708984,98.35394499037001,,,,
chai1_full,in-training,2.9,,,,1ELW,pair_029,scrambled,,,87.50594978332519,95.52950014386859,,,,
chai1_full,in-training,2.9,,,,2GBQ,pair_030,cognate,,,94.34028076171874,95.38258900361903,,,,
chai1_full,in-training,2.9,,,,2GBQ,pair_034,scrambled,,,78.19605174817536,85.68808954412287,,,,
chai1_full,in-training,2.9,,,,2GBQ,pair_035,scrambled,,,91.07374954223633,94.32599917325106,,,,
chai1_full,in-training,2.9,,,,1D4T,pair_036,cognate,,,98.7365884219899,98.79166666666667,,,,
chai1_full,in-training,2.9,,,,1D4T,pair_040,scrambled,,,86.9224066734314,91.72045516967773,,,,
chai1_full,in-training,2.9,,,,1D4T,pair_041,scrambled,,,91.69062805175781,94.53262456258138,,,,
chai1_full,in-training,2.9,,,,1TP5,pair_042,cognate,,,98.88418978736514,98.93287467956543,,,,
chai1_full,in-training,2.9,,,,1TP5,pair_046,scrambled,,,83.79475021362305,95.62750026157924,,,,
chai1_full,in-training,2.9,,,,1TP5,pair_047,scrambled,,,84.54429402070888,96.04590884121981,,,,
chai1_full,in-training,2.9,,,,2FNT,pair_048,cognate,,,83.63265244857125,90.62593793869019,,,,
chai1_full,in-training,2.9,,,,2FNT,pair_052,scrambled,,,80.09428569248745,88.57378909462376,,,,
chai1_full,in-training,2.9,,,,2FNT,pair_053,scrambled,,,84.95273522769703,91.02458318074544,,,,
chai1_full,in-training,2.9,,,,1NLO,pair_054,cognate,,,91.60924949645997,93.49258295694987,,,,
chai1_full,in-training,2.9,,,,1NLO,pair_058,scrambled,,,82.01856513645338,89.26542827061245,,,,
chai1_full,in-training,2.9,,,,1NLO,pair_059,scrambled,,,81.92704925537109,89.67608989368786,,,,
chai1_full,in-training,2.9,,,,1OAI,pair_060,cognate,,,98.45238876342773,98.9457499186198,,,,
chai1_full,in-training,2.9,,,,1OAI,pair_064,scrambled,,,91.23238154820034,96.20969332181491,,,,
chai1_full,in-training,2.9,,,,1OAI,pair_065,scrambled,,,93.57062530517578,97.01540069580078,,,,
chai1_full,in-training,2.9,,,,4LN2,pair_066,cognate,,,98.51770782470703,98.87326609293619,,,,
chai1_full,in-training,2.9,,,,4LN2,pair_070,scrambled,,,88.389599609375,93.66449928283691,,,,
chai1_full,in-training,2.9,,,,4LN2,pair_071,scrambled,,,98.06171344575428,98.30813242594401,,,,
chai1_full,in-training,2.9,,,,9F6S,pair_072,cognate,,,96.28190040588379,97.65226643880209,,,,
chai1_full,in-training,2.9,,,,9F6S,pair_076,scrambled,,,94.92058340708415,97.23794470893012,,,,
chai1_full,in-training,2.9,,,,9F6S,pair_077,scrambled,,,96.01560020446777,97.5271998087565,,,,
