arm,panel,section,sampling_steps,recycling,msa_depth,receptor_id,name,label,peptide_from,iptm,iface_plddt,receptor_side,peptide_side,peptide_whole,n_rec_iface,n_pep_iface
decaf_replicates,in-training,7.5,,,,1YCR,,cognate,,0.785119891166687,82.04692307692308,84.12846153846155,77.88384615384615,78.44333333333336,26,13
decaf_replicates,in-training,7.5,,,,1YCR,,decoy,,0.22902178764343262,62.76682926829268,72.60379310344827,38.99416666666667,38.656,29,12
decaf_replicates,in-training,7.5,,,,1YCR,,decoy,,0.2550561726093292,68.08833333333332,78.2868,44.91,45.7525,25,11
decaf_replicates,in-training,7.5,,,,1YCR,,decoy,,0.15971194207668304,74.64299999999999,82.343125,43.8425,43.302,16,4
decaf_replicates,in-training,7.5,,,,1YCR,,scrambled,,0.4454907476902008,76.45307692307692,82.84526315789473,59.10285714285714,56.723333333333336,19,7
decaf_replicates,in-training,7.5,,,,1YCR,,scrambled,,0.6376716494560242,70.92655172413792,75.89888888888889,62.790000000000006,65.82866666666668,18,11
decaf_replicates,in-training,7.5,,,,9F6S,,cognate,,0.8860875368118286,84.47285714285714,87.97866666666665,75.70833333333333,75.70833333333333,15,6
decaf_replicates,in-training,7.5,,,,9F6S,,decoy,,0.16206496953964233,66.338,76.53884615384615,36.86888888888889,37.00909090909091,26,9
decaf_replicates,in-training,7.5,,,,9F6S,,decoy,,0.8199567198753357,80.8348,87.31058823529412,67.07375,67.07375,17,8
decaf_replicates,in-training,7.5,,,,9F6S,,decoy,,0.9179027080535889,87.81428571428572,89.1525,83.53200000000001,83.53200000000001,16,5
decaf_replicates,in-training,7.5,,,,9F6S,,scrambled,,0.7688748836517334,81.29190476190476,85.02466666666668,71.96,71.96,15,6
decaf_replicates,in-training,7.5,,,,9F6S,,scrambled,,0.779634952545166,81.32136363636363,85.790625,69.40333333333334,69.40333333333334,16,6
decaf_replicates,in-training,7.5,,,,8KDX,,cognate,,0.13491587340831757,61.0888,71.23933333333333,45.863,47.779333333333334,15,10
decaf_replicates,in-training,7.5,,,,8KDX,,decoy,,0.19454999268054962,65.23935483870967,68.67117647058824,61.07214285714285,63.04434782608695,17,14
decaf_replicates,in-training,7.5,,,,8KDX,,decoy,,0.14751099050045013,61.7378947368421,68.18714285714286,43.67999999999999,43.10333333333333,14,5
decaf_replicates,in-training,7.5,,,,8KDX,,decoy,,0.500105082988739,68.58392857142857,70.65052631578948,64.22111111111111,63.81699999999999,19,9
decaf_replicates,in-training,7.5,,,,8KDX,,scrambled,,0.1520514041185379,58.19750000000001,64.35235294117648,48.68545454545454,51.754666666666665,17,11
decaf_replicates,in-training,7.5,,,,8KDX,,scrambled,,0.1844073086977005,60.64454545454545,69.708,46.700769230769225,47.03133333333333,20,13
decaf_replicates,in-training,7.5,,,,6YOO,,cognate,,0.8803330659866333,88.62833333333333,95.71785714285714,78.70299999999999,77.75833333333331,14,10
decaf_replicates,in-training,7.5,,,,6YOO,,decoy,,0.37359708547592163,79.83041666666666,89.46812499999999,60.555,58.947272727272725,16,8
decaf_replicates,in-training,7.5,,,,6YOO,,decoy,,0.6961791515350342,82.7417391304348,92.054,65.28125,64.73100000000001,15,8
decaf_replicates,in-training,7.5,,,,6YOO,,decoy,,0.9299265742301941,93.84578947368419,96.24666666666667,89.73,87.5925,12,7
decaf_replicates,in-training,7.5,,,,6YOO,,scrambled,,0.29840800166130066,70.94096774193548,85.517,44.43909090909091,43.541666666666664,20,11
decaf_replicates,in-training,7.5,,,,6YOO,,scrambled,,0.2426706999540329,68.21037037037037,85.71647058823528,38.45,37.998333333333335,17,10
decaf_replicates,in-training,7.5,,,,1YCR,,cognate,,0.2998276352882385,64.89999999999999,75.79842105263157,47.64416666666667,45.976,19,12
decaf_replicates,in-training,7.5,,,,1YCR,,decoy,,0.20726266503334045,64.50808510638298,72.70555555555556,37.68,38.81133333333334,36,11
decaf_replicates,in-training,7.5,,,,1YCR,,decoy,,0.30980637669563293,65.43843749999999,75.67095238095237,45.903636363636366,45.130833333333335,21,11
decaf_replicates,in-training,7.5,,,,1YCR,,decoy,,0.14965124428272247,72.3847619047619,81.58375,42.948,42.948,16,5
decaf_replicates,in-training,7.5,,,,1YCR,,scrambled,,0.3994901776313782,71.92,79.76105263157893,55.366666666666674,55.83,19,9
decaf_replicates,in-training,7.5,,,,1YCR,,scrambled,,0.3697006404399872,67.18599999999999,73.88699999999999,53.784000000000006,55.77,20,10
decaf_replicates,in-training,7.5,,,,9F6S,,cognate,,0.5949137806892395,78.11952380952381,84.166,63.00333333333333,63.00333333333333,15,6
decaf_replicates,in-training,7.5,,,,9F6S,,decoy,,0.2752538323402405,69.12000000000002,81.71450000000002,43.931000000000004,44.25818181818182,20,10
decaf_replicates,in-training,7.5,,,,9F6S,,decoy,,0.8216643333435059,84.81800000000001,87.59842105263158,76.01333333333334,71.41375000000001,19,6
decaf_replicates,in-training,7.5,,,,9F6S,,decoy,,0.8053305745124817,84.39083333333333,85.37526315789474,80.64999999999999,80.64999999999999,19,5
decaf_replicates,in-training,7.5,,,,9F6S,,scrambled,,0.6412301063537598,80.01380952380953,85.17733333333332,67.105,67.105,15,6
decaf_replicates,in-training,7.5,,,,9F6S,,scrambled,,0.7304542064666748,77.953,83.25142857142855,65.59000000000002,65.59000000000002,14,6
decaf_replicates,in-training,7.5,,,,8KDX,,cognate,,0.17065538465976715,59.60551724137931,68.10722222222222,45.693636363636365,46.476000000000006,18,11
decaf_replicates,in-training,7.5,,,,8KDX,,decoy,,0.10877739638090134,65.11571428571428,74.77600000000001,53.96923076923076,56.1786956521739,15,13
decaf_replicates,in-training,7.5,,,,8KDX,,decoy,,0.14314724504947662,61.788888888888906,68.76384615384615,43.654,44.065,13,5
decaf_replicates,in-training,7.5,,,,8KDX,,decoy,,0.5920776724815369,68.69333333333333,74.82466666666667,58.474444444444444,57.97099999999999,15,9
decaf_replicates,in-training,7.5,,,,8KDX,,scrambled,,0.12507213652133942,57.69615384615384,63.888,49.25272727272727,50.70266666666667,15,11
decaf_replicates,in-training,7.5,,,,8KDX,,scrambled,,0.13506188988685608,61.88366666666666,70.306,45.039,46.00999999999999,20,10
decaf_replicates,in-training,7.5,,,,6YOO,,cognate,,0.8584359884262085,90.39125,94.74666666666668,83.13222222222221,78.16499999999999,15,9
decaf_replicates,in-training,7.5,,,,6YOO,,decoy,,0.14126405119895935,76.65191489361702,87.7,35.774,37.49454545454546,37,10
decaf_replicates,in-training,7.5,,,,6YOO,,decoy,,0.32391154766082764,71.0255,87.56833333333333,46.21125,44.817,12,8
decaf_replicates,in-training,7.5,,,,6YOO,,decoy,,0.9368575215339661,93.6725,96.16692307692307,89.03999999999999,87.07124999999999,13,7
decaf_replicates,in-training,7.5,,,,6YOO,,scrambled,,0.4254368245601654,74.9264,87.57785714285714,58.82454545454545,59.104166666666664,14,11
decaf_replicates,in-training,7.5,,,,6YOO,,scrambled,,0.3180859386920929,69.23529411764706,86.00600000000001,45.277142857142856,43.81916666666666,10,7
decaf_replicates,in-training,7.5,,,,1YCR,,cognate,,0.7952804565429688,80.2609090909091,82.393,76.98076923076923,77.73266666666667,20,13
decaf_replicates,in-training,7.5,,,,1YCR,,decoy,,0.2772964835166931,66.06121951219512,75.7993103448276,42.527499999999996,42.51200000000001,29,12
decaf_replicates,in-training,7.5,,,,1YCR,,decoy,,0.23763407766819,63.362,75.32736842105264,42.694545454545455,43.5375,19,11
decaf_replicates,in-training,7.5,,,,1YCR,,decoy,,0.31933504343032837,69.90941176470588,81.5025,42.086,42.086,12,5
decaf_replicates,in-training,7.5,,,,1YCR,,scrambled,,0.3989773988723755,69.92862068965516,79.5957894736842,51.561,50.89933333333334,19,10
decaf_replicates,in-training,7.5,,,,1YCR,,scrambled,,0.5647149682044983,68.6225925925926,74.499375,60.07454545454545,60.55133333333333,16,11
decaf_replicates,in-training,7.5,,,,9F6S,,cognate,,0.8270097374916077,84.74652173913044,87.34000000000002,77.39833333333333,77.39833333333333,17,6
decaf_replicates,in-training,7.5,,,,9F6S,,decoy,,0.1919543594121933,67.545,80.71818181818183,38.56400000000001,38.166363636363634,22,10
decaf_replicates,in-training,7.5,,,,9F6S,,decoy,,0.8352950215339661,84.25,89.58000000000001,72.2575,72.2575,18,8
decaf_replicates,in-training,7.5,,,,9F6S,,decoy,,0.911159336566925,88.19,89.99933333333334,82.76199999999999,82.76199999999999,15,5
